concept_id,arabic_words,gloss,has_example,parent_id,data_source
52102,عَرَبِيَّةٌ,وصف للمرأة المنسوبة إلى سكان الشرق الأوسط ويتحدثون لغة الضاد,True,,43
52104,البحر الأَحْمَر,البحر الذي يقع بين قارتيّ آسيا وأفريقية وتطل عليه السعودية ومصر والسودان وبعض الدول الأخرى,True,,43
52109,الماء الأزرق,مرض ينشأ نتيجة ارتفاع الضغط بالعين فيحصل نتيجة ذلك تلف في أنسجة العصب البصري وإذا لم يعالج المرض يحدث تلف كلي في العصب البصري وبذلك تفقد العين قدرتها على الإبصار، يسمى أيضا بال، زَرْقَاء| و,True,,43
52115,أَصْقَعَ,حالة الأرض أو الموجود المادي إذا غطاها الصقيع من شدة انخفاض الحرارة,True,,43
52117,غير كَفِيّ|غير كُفُؤ|غيرُ أهلٍ ل|غيرُ صالِحٍ للعَمَل|غيرُ فَعَّال|غيرُ كُفُؤ|غَيرُ أهلٍ ل|غَيرُ فَعَّال,صفة لشيء أو شخص لا يناسب وظيفته أو العمل الذي يقوم به لعدم قدرته على الكمال وتحقيق المراد فيه,True,,43
52120,مِنْقَادٌ|مِنْقَارٌ|مِنْسَرٌ,الجزء الأمامي البارز في فم الطيور والذي يلتقط به الحبوب أو الطعام,True,,43
52123,مِسْوَاةٌ,جهاز يستعمل لتحديد ارتفاع نقاط مختلفة عن الأرض,False,,43
52124,رَفْشٌ|مِغْرَفَةٌ|جَارُوفٌ|مِجْرَفَةٌ,ا أداة تدفع وتحمل بها الحبوب أو التربة لازالتها أو وضعها في مكان لنقلها,True,,43
52137,تَفَلْوَرَ|أَلَقَ,واقعة لمعان الشيء و وضوح نوره,True,,43
52142,نَفُوذِيَّةٌ|إِنْفَاذِيَّةٌ|نَفاذيَّةٌ,قابلية الصخر لمرور سائل به,True,,43
52143,تَرَاجُعِيٌّ|اِنْكِمَاشِيٌّ,صفة الموجود المادي الذي يمكن سحبُه وتقليصه,True,,43
52144,أمواج متواصلة|أمواج مستمرة|أمواجٌ غير مُضاءلة|أمواجٌ مستَمِرَّة|أمواجٌ مُتَواصلة,أمواج ارتفعت من الماء على سطحه وتتكون مستمرة دون توقُّف,True,,43
52147,عَفْشٌ,الموجود المادي الذي يستخدمه الانسان في مناحي من حياتي ويعتبر من حاجياته واملاكه,True,,43
52148,رَاقُودٌ,إناء كبير يوضع فيها خليط ما ونتركه حتى ينفصل السائل عن الخليط غير الذائب,True,,43
52149,تَطْعِيمٌ|تَلْقِيحٌ,عملية وَضْعُ اللُّقاحُ في الجِسْمِ لإِكْسابِهِ المَناعَةَ والقُدْرَةَ عَلَى مُقأوَمَةِ الأمْراضِ .,True,,43
52150,مُوَبَّرٌ|زَغِبٌ|نَدِيفٌ,صفة الشيء المغطى بالزغب,True,,43
52153,خَرْبَشَ,واقعة تخطيط الشخص خُطُوطاً مُلْتَوِيَةً و حروفاً غير مفهمومة لاَ مَعْنَى لَهَا,True,,43
52155,مُرْبِكٌ|مُعَرْقِلٌ|مُحْرِجٌ|مُحْرِجَةٌ,صفة للشيء الذي يتسبب بالاضطراب والخجل للشخص,True,,43
52156,قِطَع مُشَكّلة|قوالب مُشكَّلة|مَصبوبات,مصنوع تُفْرَغ فيه المعادنُ وغيرها لتعطى هيئة أو شكل محدد,True,,43
52157,قَوّارَةٌ,أداة تستخدم لعمل خرقٍ مستدير في قلب الموجود المادي أو احد اطراف الشيء,True,,43
52159,كلُورَاتٌ|كْلُورِيدٌ|كُلُورُورٌ,محلول مائي لغاز كلوريد الهيدروجين,True,,43
52160,كتلة من حجر|كتلة من خشب|كتلة من معدن,كمية مجتمعة من مادة,True,,43
52161,مُرَاهِنٌ|مُخَاطِرٌ,صفة الشخص الذي يقدم على الفعل دون روية والذي يعرض اشياء مهمة لديه للخطر في سبيل ذلك,True,,43
52162,مِشْكَال|كَليدُوسكوب|منظارُ التّماذِجِ المُتَغيِّرة,أنبوب مرايا يحتوى خرز ملون، وحصى حر، وغيرها من الأشياء الملونة الصغيرة ،المشاهد ينظر من احدى الأطراف ويدخل الضوء من الطرف الآخر,False,,43
52163,مقياس ضغط السائل|مقياس ضغط الغاز|مقياسُ ضَغط الغاز|مانومِتر غازي|مانُوميتر,جهاز يستعمل في قياس ضغط الماء والغاز و البخار,True,,43
52166,طَلَقَ1,حالة من الحرية لانجاز عمل أو القيام بفعل ما دون قيود وحدود,True,,43
52167,ضِد التآكل|مُقأوِم للصدأ|مُقأوِم لِلْحت الْكيميائي|مقأومٌ للصدأ,صفة المادة إذا امتلكت مناعة ضد التأثر بالرطوبة والأكسدة,True,,43
52168,مُفْرِطٌ|زَائِدٌ,صفة للحدث الذي يحصل بشكل كثير مرتفع عن الحد أو الطبيعي بشكل ملفت,True,,43
52177,بَشَّعَ,شتم وسبّ أو قال شيئا قبيحا عن شخص ما,True,,43
52185,مَصَرَ,حلب الناقة أو الشاة بأطراف الأصابع الثلاث أو بالإبْهَام والسَبَّابَة فقط,True,,43
52186,تَعَرَّضَ إلى|تَعَرَّضَ ل,تعوَّج في مَسيره فأخذ يميناً وشمالاً لصعوبة الطريق,True,,43
52189,كَاسِرٌ,مصنوع يشبه الجِدَار يبنى تحت البَحْر يوضع لتخفيف حدة الأمواج حين تقترب من الشَاطِئ حديث؛ يسمى أيضا كَاسِرُ الأَمْوَاج,True,,43
52191,غَلْصَمَةٌ|قَصَبَةٌ,صفيحة غضروفية زائدة متصلة بجذر اللسان مغطاة بغشاء مخاطي تعمل على سدّ القصبة الهوائية أثناء البلع,True,,43
52192,فِدْيَةٌ|فِدَاءٌ,مبلغ مالي يدفعه أهل القاتل لأهل القتيل مقابل حقن الدماء وضمان لعدم تعرض القاتل لأذى من اهل المقتول,True,,43
52200,مَلَاوٍ,أداة يدوية تستخدم لتعطي إدارة عزم دوران ميكانيكية تعمل على فكّ أو ربط الصواميل والبراغي,True,,43
52206,مصْل الدم|بلازما الدم|هيولي دموية,سائل شفاف قلوي يميل إلى الاصفرار موجود في الدم وهي أحد مكوناته تشكل 55% من نسبة الدم,True,,43
52210,وَطِيءٌ|وَطِئَ|غَوْرٌ|مُنْخَفِضٌ|خَفِيضٌ|مُنْخَفَضٌ,صفة للشيء ذي الارتفاع الأقل من غيره,True,,43
52211,غَريبٌ|عَجِيبٌ|نادِرٌ,صفة الشيء المميز وذي التفرد في الخواصّه خارج عن المألوف عادةً,True,,43
52214,كَبَسَ1|كَبَسَ1 على,بذل قوة فوق موجود مادي أدى لضغطه وعصره فتقلص .,True,,43
52216,إِهْلِيلَجِيٌّ|بَيْضِيٌّ|بَيْضَوِيٌّ,شكل يمتلكه موجود مادي يكون غير دائري بشكل تام لزيادة في طول إحدى الأقطار دون الثاني ويميل إلى شكل البيضة,True,,43
52217,تَحْرِيجٌ,عملية زراعة الأراضي بالأشجار الكبيرة والمعمّرة وذلك للحفاظ على الطبيعة في تلك المنطقة,True,,43
52221,حَرَجَةٌ|جَنْبَةٌ قَزَمَة|شَجرة قَزَمَة,الشجرة ذات الأغصان الكثيفة و الملتفَّة على بعضها بحيث من الصعوبة بمكان النفاذ من خلالها,True,,43
52223,لا يُدرَك لِصِغَرِه|لا يُدرَك لِضَعفِه|دُون الشُّعور الواعي,ما كانَ ضئيلاً جِدَّاً فلا يُرى,True,,43
52229,حَرْشَفِيٌّ|قِشْرِيٌّ|لِحَائِيٌّ,صفة الكائن الحيّ الذي له له قشرة أو غطاء خارجي يغطِّيه ويحميه,True,,43
52230,تَوَافُقِيٌّ|مُتَوَافِقٌ|مُنْسَجِمٌ,صفة تميز الشيء إذا كان متناسبا مع شيء آخر,True,,43
52234,للإعادة|مرةً اخرى|مُكَرَّراً,صفة الشيء المعاد,True,,43
52235,فُرَادَىً|فُرَادٌ,واحدًا بعد واحدٍ,True,,43
52238,سِلك الانسياق|كَبل القَطْر|كَبلُ السَّحب|كَبْل الارساء|كَبْلُ السَّحب|كَبْلُ القَطْر|كبل القَطر|قَلْسٌ|حَبلُ الشدِّ|حَبلُ القَطْر|حَبْلُ القَطْر,حبلٌ معدنيٌّ طويل تحيط به مادَّةٌ عازلة لها غِلاف واقٍ ويُستخدم للجرّ,True,,43
52239,قُطن خام|قُطن طِبي|قُطن مكبوس في طبقات رقيقة,جنسُ نباتات زراعية ليفيَّة من الفصيلة الخُبَّازيَّة وهي مادَّةٌ بيضاءُ وَبَرِيَّةٌ ناعمة ، أَوبارُها متداخلة وتُغزَلُ خيوطًا تُصنَعُ منها الثياب,True,,43
52241,أَسْبَتَ|إِسْبَاتٌ,ظاهرة تحدث في فصل الشتاء لبعض النباتات والحيوانات ، وتسمى أيضًا البيات الشتويّ ؛ حيث تفقد النباتات أوراقها وتتوقّف عن النموّ ، أمّا الحيوانات فتخلد إلى النوم في انتظار عودة الربيع,True,,43
52242,تَعْمِيمٌ,مجموعة القواعد المنظمة للعلاقات والتي تؤخذ بعد دراسة من قبل المختصين و تختص بصفة الإلزام والتطبيق على الجميع دون استثناء,True,,43
52244,مُوَلِّدةٌ|دَايَةٌ|قَابِلَةٌ,المرأة التي تساعد المرأة الحامل في عملية الولادة,True,,43
52247,مُسْتَهِينٌ|مُسْتَهْتِرٌ,صفة الشخص غير كثير اللامبلاه لا يحسب عواقب الأمور فيقدم على الفعل دون تفكير,True,,43
52248,قِرْطَاسِيَّةٌ,أدوات تشمل أوراق ودفاتر وغيرها مما يساعد في أداء أعمال الكتابة والدراسة أو الإدارة,True,,43
52251,غيرُ مَطيل|لا يَقْبَل الامتِداد|لا يَقْبَل المَطْل,ما كانَ غير مُعَدّ للتكبير والمدّ,True,,43
52252,لا استاتي|لا ساكن|لا موجّه,صفة الموجود المادي الذي يكون دائم الحركة ولا يستقرّ,False,,43
52253,كهربائي مغناطيسي|كَهْرَطيسي|كَهْرَمغنطيسي|كَهْرِمغنطيسي|مِغنطيسي كَهربائي,مغناطيس يتولد مجاله المغناطيسي عن طريق مرور تيار كهربائي منتظم في ملف ويختفي المجال المغناطيسي المتولد عندما ينقطع التيّار,True,,43
52254,منفذ غاز|منْفذ هواء|فجْوة غازية,فُتحة نافذة في موجود مادي تصنع لمرور الغاز أو الهواء من خلالها,True,,43
52255,تَخْلِيصٌ|إِنْقَاذٌ|تَبْرِئَةٌ,تنزيه الشخص من أي تهمة موجهة,True,,43
52257,عدمُ الاهلّية|عَدمُ البَراعة|عَدمُ الجَدارة,صفة الشخص الذي ليس لديه الحد الأدنى من القدرات التي تمكنه من عمل ما,True,,43
52258,طُرْفَةٌ,صفة مجردة للشيء الجديد المصنوع بطريقة متقنة,True,,43
52259,بادئة بمعنى أدنى|بادئة بمعنى تحت|بادئة بمعنى تَحتَ|بادئة بمعنى دون|بادئة بمعنى دَوَنَ|بادِئة بمعنى تحت|بادِئة بمعنى دون|بادِئة بمعنى هَبْط,سابقة تُضاف في أوّل الكلمة بمعنى أقل,False,,43
52260,بادئة بمعنى بَيْن|بادئة بمعنى فيما بين|بادئة بمعنى مُتَبادل,سابقة تُضاف في أوّل الكلمة تفيد معنى تبادلي,False,,43
52263,مِسْطار زوايا|زأويةُ تخطيطٍ مائل|زَأويةٌ غيرُ قائمة,أداة يستخدمها النجّار لعمل وقياس زوايا مائلة,False,,43
52264,زأويَة متحركة|مِنْقَلَة متحركة|مِنْقَلَة مِحورية|مِنْقَلَة مِحَورِيّة,أداة تستخدم لقياس الزوايا شكلها نص دائري ومرقمّة ومحورها مرّقم برقم 90,False,,43
52265,حُقَّ ل|وَجَبَ1|وَجَبَ1 على,لَزِمَ على شخص فعل عملٍ ما,True,,43
52266,جائزٌ جائز عُلْويّ لِباب مُستعرض لِباب مُستعرض|جائزٌ جائز عُلْويّ لِنافِذة مُستعرَضة لِنافِذة مُستعرَضة,الخشبة بين حائطَين تُوضَع عليها أَطرافُ عوارِض السَّقف وتستخدم لباب أو نافذة,True,,43
52267,وَعْثَاءُ,صفة وصف للتعب والمشقة التي يلقاها الشخص في السفر,True,,43
52270,صِمَامِِيٌّ|مِصْرَاعِيٌّ,صفة الشيء المزود بالصمامات,False,,43
52273,مُتَبَرِّمٌ|مُشْمَئِزٌّ|بَرِمٌ|ضَجَرٌ|ضَجِرٌ,حالة تصف الشخص إذا أظهر عدم الاعجاب من أمر واشتكى منه,True,,43
52275,كَمَهٌ|ضَرَارَةٌ|عَمَايَةٌ|عَمًى1,حالة من عدم القدرة على الرؤية لخل في الجهاز البصري,True,,43
52278,مُسْتَفِيضٌ|مُسْهِبٌ|مُسْهَبٌ|واسِعٌ,صفة الحديث إذا كان طويلا يُكثر الدخول في التفاصيل,True,,43
52281,اِتَّكَأَ على|اِسْتَنَدَ إلى|اِسْتَنَدَ على,اعتمد في وقوفه أو جلسوه على شيء ما يساعده ويثبته,True,,43
52282,مُدْمَجٌ,صفة الموجود المادي المجتمع الاجزاء أو الأعضاء سوياً,True,,43
52284,مِذَرَّةٌ|مِرَشَّةٌ|مِرْذَاذٌ|نَضَّاحةٌ|مِنْضَحَةٌ,أداة تقوم باخراج سائل على شكل رذاذ من ثقوبها عن طريق قذفه بعد بذل الضغط عليه,True,,43
52289,تَنَاضُحٌ,عملية مرور جزيئات المذيب عبر غشاء شبه منفذ من الم المنطقة الأقل تركيزا إلى المنطقة الأكثر تركيزا وتحدث طبيعياً دون الحاجة إلى طاقة,False,,43
52293,تَكْوِينِيٌّ|إِنْشَائِيٌّ|بِنَائِيٌّ|نَسِيجِيٌّ,صفة الموجود المادي الذي يدخل في تكوين وبناء غيره من الموجودات,True,,43
52297,خَبَرِيَّةٌ|شَائِعَةٌ|إِشَاعَةٌ,الخبر الذي يشاع بين الناس عن حادثة موهومة يُعتقد انها حدثت أو ستحدث,True,,43
52299,بَدَّل المَوضعَ|بَدَّل الوَضْع|نقَلَ من جانبٍ الى آخر,واقعة تغيير مكان الشيء إلى مكان آخر,True,,43
52305,رئيس فرع|رئيس قسم|رئيس مصلحة,دور لشخص يعمل بوظيفة بدرجة ما و ومسؤول عن كل شيء يتعلق بها ويديرها بنفسه وعن طريق الموظفين لديه,True,,43
52307,شامِلٌ الجهازَ|شامِلٌ الجِسم كُلَّه|جَمِيْعِيّ,صفة الشيء الذي يضُمّ كآفة الأجزاء أو النواحي التي تخص شيء معيَّن,True,,43
52313,ذَهَبِيَّةٌ,مركبة مائية تحوي أمكنة للمبيت وممارسة الحياة اليومية,True,,43
52314,مَعْيٌ|حَشَىً,أعضاء الجسم الداخلية وأغلبها أجزاء الجهاز الهضمي ومحتويات الصدر,True,,43
52319,جَارِفٌ,صفة مادية لكل موجود له القدرة على أن يذهب بكل ما يجده في طريقه,True,,43
52321,متسأوي الدّور|متسأوي الزمن|متسأوي الزّمن|ثابت الدّورة الزّمنية|ثابت المُدّة,حدوث أشياء بانتظام أو في فترات زمنية متطابقة,True,,43
52325,اِشْتِغَالٌ|سَيْرٌ1,ع بدء عمل آلة أو مصنوع ما,True,,43
52327,تَكَيُّفِيَّةٌ,عملية تآلف الكائن الحيّ وتوافقه مع ما يحيطه بحيث يستطيع التعايش,True,,43
52332,فَوْتٌ,عملية حركة خطية أو زأوية غير منضبطة أو ملتزمة في الأجزاء المتحركة عند عكس اتجاه حركتها.,False,,43
52333,حَسَرَ,حالة ضعف في النظر,True,,43
52337,بَخَسَ|جارَ على|جارَ عن|جارَ في,ظَلَمَ شخصاً فلم يتم له حقه وقلل منه,True,,43
52339,تَبَادُلِيٌّ|إِبْدَالِيٌّ,صفة اليء الذي يكون مقابلاً لشيء آخر ويشتمل على صفاته بحيث يحل محله ويكون عوضاً عنه,True,,43
52341,حَالِيٌّ,النقطة الزمنية بين الماضي والمستقبل,True,,43
52342,سَمَطَ,أزال ما على الذّبيحةِ من جلدٍ أو صوف أو غيره قبل طبخها أو دبغها,True,,43
52346,الرّسمُ البيانيُّ للمُبيّن|رسمُ المُبيّن,تمثيل تجريدي لمجموعة من الأجسام تكون فيها الأجسام المتصلة بينياً ممثلة باختصارات رياضية أوبشكل تخطيطي على شكل مجموعة من النقط موصولة بواسطة خطوط أو منحنيات لتشكيل الحواف,True,,43
52348,سَدَرٌ,الحين من الدهر,True,,43
52353,أَفْسَحَ,أوجد مسافةً بين نقطتين أو شيئين,True,,43
52354,تَكْتِيكٌ|تِكْنيكٌ,فن العمل الصناعي المعتمد على الآلات والتقنيات الحديثة,True,,43
52356,عَاجِزٌ,صفة الشخص الذي ليس بإمكانه مباشرة التصرفات القانونية لسبب من الأسباب التي نصّ عليها القانون.,True,,43
52361,مُيَاوَمَةٌ|نَهاريٌّ|يَوْميٌّ,صفة للحدث المتكرر كل 24 ساعة,True,,43
52385,رَقَّاصٌ|نُوَاسِيٌّ,صفة مادية للجِسْمٌ إذا تحرّك حركة تذبْذُبّية حول محورٍ أفقيٍّ ثابت,False,,43
52386,بَوْلَةٌ|بُولِينَا|يُورْيَا,مادة من الفضلات النيتروجينية توجد في بول الثدييات ، وتتكون أيضًا في الكبد من البروتينات المهتدمة,True,,43
52389,تضمين الدورة|تضمين الذّروة|تضمين السعة|تضمين السّعة|تعديل سعة الموجة,تقانة تستخدم في الاتصالات الإلكترونية على وجه الخصوص لنقل المعلومات عن طريق الموجة الحاملة,True,,43
52390,تَطَبَّقَ,وضع الموجودات الماديّة فوق بعضها البعض مما يجعلها تشكل وحدة واحدة,True,,43
52391,لَفَحَ|سَفَعَ|سَفَعَ ب|شَاطَ1|شَاطَ1 ب|شَاطَ1 في,قارَب الاحتراق كلُّه أو بعضُه,True,,43
52399,ذراع التطويل|رافدة التطويل|دعامة التطويل,عمود يتمّ استخدامه لرفع شيء معيَّن وجعله أعلى ممّا هو عليه,True,,43
52405,سقاط الكوك|فحم كوك دقيق|نفاية الكوك,مادة كربونية,True,,43
52406,غير مَشروط|غير مَشْروط|بلا قَيد|بِلا شَرْط,صفة للشيء المتحلل من أي نوع من الضوابط,True,,43
52407,عُصَوِيٌّ,صفة الشيء الذي جمع الطول والهزل في آن واحد,False,,43
52408,مُتَفَسِفِرٌ,صفة المادة التي تشع لونا فسفوريا,True,,43
52410,قاعدة الإعادة|قانون التطور الوِراثي الحَيوي|قانون التناسخ|قانون التناسُخ|قانون النشوء الحيوى,ينص هذا القانون على أن تاريخ أدوار نمو الفرد هو تمثيل أو إعادة موجزة للتاريخ السلفي للسلالة التي ينتمى إليها بمعنى أن أدوار النمو التي تكون تاريخ حياة الفرد هي نسخ من تاريخ تطور حياة السلالة في أثناء ,True,,43
52413,مُحِقٌّ|مُصِيبٌ,صفة من كَانَ عَلَى صَوَابٍ وأتى بالسليم من القول,True,,43
52414,مُدَوَّرِين|مُدَوِّرُون|مُدَوِّرِين|مَدُورُون,جمع مُدَوِّر,False,,43
52415,إِيرَانِيٌّ|فَارِسِيٌّ|عَجَمٍيٌّ,شخص أو شيء منسوب إلى بلاد فارس,True,,43
52418,اتِّبَاعِيَّةٌ|كِلاَسيكيَّةٌ|تَقْلِيدِيَّةٌ,نزعة ترمي إلى الاستمساك بالماضي ومعارضة التطور والتجديد,True,,43
52419,هَامَ2|هَامَ2 ب|هَامَ1|هَامَ1 على|هَامَ1 في,اشتد عطشه حتى بات يترآى له وجود الماء,True,,43
52420,عَلَنِيٌّ|اِحْتِفَالِيٌّ,صفة لحدث يقام أمام حشد كبير من الناس,True,,43
52422,حَاضِنَةٌ,آلة يتم فيها توفير الظروف الملائمة لبيض الطيور حتى تفرخ,True,,43
52423,متر مربع|سنتي آر|جزء من مائة من الآر,وحدة قياس تستخدم لقياس المساحة,True,,43
52425,عِوَلٌ|اِعْتِمَادِيَّةٌ,توكل الشخص على الآخرين ليقوموا بأعماله.,True,,43
52427,تَقَشُّرٌ|تَحَرْشُفٌ,تحول الطبقة الخارجية للشيء لطبقة سميكة وخشنة لحماية أجزاؤه الداخلية,False,,43
52428,تَبايُنِيٌّ|تَفَاضُلِيٌّ,صفة لما اختلف من الأشياء بالصفات ودرجة امتلاكها,True,,43
52431,لَدُنْ|لَدَى,ظرفُ مكانٍ للشيءِ الحاضر,True,,43
52433,اِنْطِمَاسٌ|اِنْمِحَاءٌ|طَمْسٌ,اختفاء الشيء وانعدام أثره,True,,43
52438,فَضْلَةٌ|نُفَايَةٌ,مخلفات الإنسان من بواقي طعام وأدوات وغيره,True,,43
52442,مَدْمُوجٌ|مَدْفُونٌ|مَغْمُورٌ,حالة الشيء اذا ما كانَ مُغَطَّى تحت التراب,True,,43
52444,عَكْسِيٌّ|مَقْلُوبٌ|مَعْكُوسٌ,صفة ما كان مغايراً للشروط المطلوبة أو المتعارف عليه,True,,43
52447,مُتَكَيِّفٌ,صفة ما انسجمَ وتوافق مع الظروف,True,,43
52452,كِبريتور الحديد الطبيعي|بيريتُ اْلحديد|بَيريتُ الحَديد|بُوريطِس,معدن ينتمي إلى مجموعة معادن الكبريتيدات,True,,43
52453,كَامِدٌ|شَاحِبٌ|بَاهِتٌ,صفة اللون الضعيف المتغير الخافت,True,,43
52454,قُرْحَةٌ|قَرْحَةٌ|قَرْحٌ|بَثْرٌ,حبّ صغير يظهر بالجلد أو بالوجه نتيجة مرض أو غيره,True,,43
52462,مُسْتَهْدَفٌ,صفة الشخص الكثير التأثُّر بما يدور حوله ويكونغير منيع ضدّ بعض الموادّ,True,,43
52464,بئرٌ مجأوِرَة|بئرٌ مقابِلَة|بئرُ مُوازَنة,حفرة في الأرض ينبع فيها الماء أو يجمع وتكون مقابل بئر آخر,True,,43
52466,اِسْتَحْجَرَ|تَحَجَّرَ,أصبح الشيء في قسأوته وشدته كالحجر,True,,43
52467,حرف طباعة رضيخ|حرْف طباعي معطوب|حرْف طباعي مهشّم,وجود حرف للطباعة مكسور ولا يصلح للاستخدام,True,,43
52472,تَلْفَنَ,طلب رقم شخص ما ليحادثه عبر وسيلة الاتصال السلكية أو اللاسلكية,True,,43
52475,نَفَقٌ,ممر يمتد تحت الأرض أو يخْتَرِقُ جَبَلاً أوْ صَخْرَةً مِنْ جِهَةٍ وَينْفَذُ إلى جِهَةٍ أُخْرَى,True,,43
52477,رَفَعَ الكِفائة|حَسَّنَ الجودة|حَسَّنَ النّوعَ,رقّاه وأحسن من حالتِه,True,,43
52478,منسطح الجنب|منسطح القصير|منسطح ب|المنسطح ب|المتسطح الصغير,شكل في النظام البلوري المعيني المفتوح،  يتكون من وجهين رأسين متقابلين،  كل منهما في شكل مستطيل يقع المحور ب ويدلاازي المحور أو جـ والبارامترات,False,,43
52479,البيولوجية الإحصائية|تقدير طول الحياة|قياسُ الحياة,دراسات إحصائية تُطَبَّق على المشكلات الاحيائية,False,,43
52481,شَهْبَاءُ,صفة الأنثى ذات البشرة القمحية الداكنة المائل للدكنة,True,,43
52482,أُغْمِيَ على|صُعِقَ,عرض له عارض فقد معه الوعي,True,,43
52483,وَثَأَ|أَوْثَأَ,أصاب العظم بضعف أو رضّ موضعي دون التسبب بكسره,True,,43
52486,حَدْوَةٌ,قطعة حديدية متقوسّة تلبس بنعل الحصان لتسهيل حركته وزيادة سرعته,True,,43
52487,خبير طيران|مهندس طيران|ميكانيكي طيران,دور لشخص لديه خبرة في تركيب الطائرة وظيفته التأكد من صلاحية الطائرة للطيران عن طريق اختبار المعدات والأجهزة المعدة لذلك قبل ركوب المسافرين على متنها,True,,43
52489,نَقَابِيَّةٌ,دور لشخص مُنتَسِب إلى مؤسَّسة تُعنى بشأن طائفة من الطوائف الكادحة في المجتمع,True,,43
52492,لا بلوري البنية|عديم الأوجه|ناقص الشكل,ما كانَ شكله غير مُنظَّماً,False,,43
52496,شَفَقٌ,الضوء,True,,43
52499,أَكَادِيمِيَّةٌ,مدرسة فلسفية أسسها أفلاطون في أثينا عام 387 ق م،  درس فيها الرياضيات والفلسفة.,True,,43
52503,أشعّة غاما|أشِعّة غاما|الأشعَّةُ الجيمية|الأشِعّة الجيميّة,أشعة كهرومغناطيسية، ذات موجات قصيرة جداً وسرعة انتشار عالية تصل لسرعة الضوء ناتجة عن التفاعلات النووية والعناصر المشعة,True,,43
52504,الأشِعة الألفيّة|الاشّعة الالفِيّة|أشعّةُ ألفا|أشِعةُ ألْفا,نواة ذرة الهليوم وتتكون من بروتونين ونيوترونين، تتحد في داخل النواة بقوة نووية كبيرة، بحيث تعتبر أشد نوايا العناصر استقرارا وتماسكا,True,,43
52505,لَازَوَرْدِيٌّ,صفة مادية لموجود ماثل لونه لون السماء المائل إلى الإشراق,True,,43
52507,أشعة أكس|أشعة رونتجين,أشعة كهرومغناطيسية طاقة أشعتها بين 120 و120ألف إلكترون فولت. تستخدم في المجالات الطبية فتعطى صوراً واضحة للعظام حيث تظهر باللون الأبيض ويظهر الهواء والأنسجة باللون الأسود.,True,,43
52508,أجر أساسي|راتب أساسي,كمية ما يدفع مقابل العمل، الذي يؤدي خلال أوقات العمل العادية، ويحدد عادة في عقود العمل، وفي جدأول الأجور.,True,,43
52510,كَتَّانٌ,نَباتٌ زراعي حولي لَهُ زَهْرٌ أزْرَقُ وثمرته بداخلها بذور لامعة وبنية ويعتصر منها الزيت الحار تُنْسَجُ مِنْهُ ثِيابٌ,True,,43
52511,هِلَالٌ|مَحَاقٌ|مُحَاقٌ|مِحَاقٌ,شكل القمر ك,True,,43
52512,أَضْجَعَ|وَسَّدَ|طَمَرَ1,وضع الشخص في وضعية النوم سانداً رأسه وساتراً له ببطانية,True,,43
52513,دُّبَّاءٌ,نبات من الفصيلة القرعية ثمارها ذات لون أخضر مائلاً للصفرة تؤكل على الأغلب محشية,True,,43
52514,قَوسٌ وَمْضِي عَرَضِي|وَمْضَةٌ عابرة|شرارَة عَرَضِيّة,البرقة الضوئية الخارجة مرافقةً لشيء ما,True,,43
52516,كَؤُودٌ|لا يُتَخَطَّى|لا يُدَلَّل|لا يُقهَر|لا يُقْهَر,صفة الشخص شديد المنعة قليل التأثر لا يباغضه شيء,True,,43
52517,يُباشَر|يُدَبَّر|يُسَاس,وصف للأمر إذا أمكن إدارته وقيادته وسهل القيام بشأنه,True,,43
52518,أَرِينَةٌ,عامود خشبي صلب يبنى حوله هيكل السفينة,True,,43
52519,زلالانِياّت|شِبزاليات|شِبه زُلاليات,بروتينات سائلة توجد في الأنسجة الغضروفية وفي عدسة وقرنية العين.,True,,43
52520,رَفَدَ1|رَفَدَ1 على,وضع دِّعَامَةُ للسَّرْج والرَّحْلِ على ظهر دابته,False,,43
52521,مُوَتِّرَةٌ,العضلة المسؤولة عن شد أو ارتخاء أعضاء في الجسم.,False,,43
52522,مُركّبة عاطِلة|مُركّبة لا وَطِّيّة|مُركّبة مُفاعِلة,صفة أي جزء من الدارة الكهربائية لا يقوم بتوصيل الكهرباء بسبب تعامده مع اتجاه سير التيار,False,,43
52524,وَقودٌ دَفعِيّ صُلب|وُقودُ دَفْعٍ جامِد|داسِرٌ جامِد,مادة كيميائية بطيئة الاشتعال تستخدم كوقود للصواريخ والأسلحة الن ارية,False,,43
52526,فاصِلٌ رأسيّ|فاصِلٌ شاقولي|فَرق الارتِفاع,فرق التوقيت ما بين صورتين متتاليتين في فيلم فيديو,False,,43
52531,أَسْتُون,الأنبوب والجذع المستطيل من البندقية الذي يخرج من الطلق الناري,False,,43
52533,أَمِيرَالٌ,رتبة عسكرية تمنح لأعلى الضباط البحريين ويكون القائد المركزي في الاسطول أو الجيش.,True,,43
52535,أسعار ذات دلالة اقتصادية|أسعار مهمة اقتصادياً,صفة الأسعار التي لها تأثير كبير على كميات السلع أو الخدمات التي يرغب المشترون في شرائها.,False,,43
52536,أَسْمَرُ,صفة مادية لموجود ذو لون داكن لا يرى من خلاله كلون الظلمة,True,,43
52537,أَسِيتَامَيْدٌ,مركب عضوي مشتق من حمض الخليك وهو أمين أولي ، يدخل في صناعة اللدائن ويستخدم كمذيب اصطناعي,True,,43
